timestamp,temperature,price,demand
2026-07-20T09:00:00.000Z,8.05,0.1224,404.5
2026-07-20T10:00:00.000Z,8.59,0.1136,386.8
2026-07-20T11:00:00.000Z,9.08,0.1084,396.9
2026-07-20T12:00:00.000Z,9.92,0.1080,416.6
2026-07-20T13:00:00.000Z,11.64,0.1072,435.0
2026-07-20T14:00:00.000Z,12.70,0.1001,486.1
2026-07-20T15:00:00.000Z,14.78,0.1169,517.7
2026-07-20T16:00:00.000Z,16.38,0.1145,544.6
2026-07-20T17:00:00.000Z,18.58,0.1191,572.6
2026-07-20T18:00:00.000Z,20.36,0.1308,613.1
2026-07-20T19:00:00.000Z,20.41,0.1440,622.3
2026-07-20T20:00:00.000Z,22.97,0.1489,639.0
2026-07-20T21:00:00.000Z,22.04,0.1576,623.9
2026-07-20T22:00:00.000Z,21.54,0.1581,600.9
2026-07-20T23:00:00.000Z,19.70,0.1781,565.6
2026-07-21T00:00:00.000Z,20.10,0.1461,486.8
2026-07-21T01:00:00.000Z,18.57,0.1475,480.8
2026-07-21T02:00:00.000Z,17.53,0.1526,441.3
2026-07-21T03:00:00.000Z,16.19,0.1414,400.8
2026-07-21T04:00:00.000Z,13.19,0.1350,374.7
2026-07-21T05:00:00.000Z,12.12,0.1303,370.8
2026-07-21T06:00:00.000Z,9.48,0.1216,334.8
2026-07-21T07:00:00.000Z,8.39,0.1059,340.0
2026-07-21T08:00:00.000Z,9.56,0.0951,396.3
2026-07-21T09:00:00.000Z,9.14,0.0995,409.1
2026-07-21T10:00:00.000Z,9.86,0.0938,431.1
2026-07-21T11:00:00.000Z,9.23,0.1069,438.0
2026-07-21T12:00:00.000Z,11.10,0.0887,463.0
2026-07-21T13:00:00.000Z,12.95,0.0967,503.5
2026-07-21T14:00:00.000Z,14.85,0.0934,506.8
2026-07-21T15:00:00.000Z,17.17,0.1062,567.5
2026-07-21T16:00:00.000Z,18.16,0.1025,561.9
2026-07-21T17:00:00.000Z,18.15,0.1130,562.7
2026-07-21T18:00:00.000Z,22.05,0.1150,630.5
2026-07-21T19:00:00.000Z,21.81,0.1318,670.0
2026-07-21T20:00:00.000Z,22.01,0.1408,650.2
2026-07-21T21:00:00.000Z,23.77,0.1418,641.5
2026-07-21T22:00:00.000Z,22.75,0.1471,603.3
2026-07-21T23:00:00.000Z,21.50,0.1579,559.8
2026-07-22T00:00:00.000Z,22.16,0.1442,518.5
2026-07-22T01:00:00.000Z,21.24,0.1448,491.2
2026-07-22T02:00:00.000Z,19.47,0.1384,469.0
2026-07-22T03:00:00.000Z,17.19,0.1233,429.2
2026-07-22T04:00:00.000Z,15.33,0.1144,429.4
2026-07-22T05:00:00.000Z,15.22,0.1182,419.3
2026-07-22T06:00:00.000Z,12.73,0.1094,377.9
2026-07-22T07:00:00.000Z,13.11,0.0935,416.0
2026-07-22T08:00:00.000Z,10.31,0.0894,426.8
2026-07-22T09:00:00.000Z,10.35,0.0846,423.4
2026-07-22T10:00:00.000Z,11.16,0.0746,446.5
2026-07-22T11:00:00.000Z,12.01,0.0695,469.5
2026-07-22T12:00:00.000Z,13.60,0.0619,504.1
2026-07-22T13:00:00.000Z,14.48,0.0816,540.0
2026-07-22T14:00:00.000Z,15.56,0.0819,539.4
2026-07-22T15:00:00.000Z,18.04,0.0949,566.6
2026-07-22T16:00:00.000Z,20.56,0.0953,612.3
2026-07-22T17:00:00.000Z,21.29,0.0984,616.9
2026-07-22T18:00:00.000Z,22.60,0.1051,666.8
2026-07-22T19:00:00.000Z,25.08,0.1109,694.9
2026-07-22T20:00:00.000Z,24.99,0.1205,733.8
2026-07-22T21:00:00.000Z,24.51,0.1282,673.9
2026-07-22T22:00:00.000Z,26.46,0.1379,651.6
2026-07-22T23:00:00.000Z,22.97,0.1373,593.0
2026-07-23T00:00:00.000Z,26.50,0.1344,584.7
2026-07-23T01:00:00.000Z,23.78,0.1236,550.5
2026-07-23T02:00:00.000Z,21.97,0.1250,511.7
2026-07-23T03:00:00.000Z,20.92,0.1230,472.6
2026-07-23T04:00:00.000Z,18.30,0.1143,437.4
2026-07-23T05:00:00.000Z,17.22,0.1112,436.4
2026-07-23T06:00:00.000Z,16.47,0.1086,422.0
2026-07-23T07:00:00.000Z,14.72,0.0920,439.9
2026-07-23T08:00:00.000Z,12.33,0.0814,457.7
2026-07-23T09:00:00.000Z,13.49,0.0829,480.0
2026-07-23T10:00:00.000Z,12.90,0.0718,469.4
2026-07-23T11:00:00.000Z,14.24,0.0748,500.1
2026-07-23T12:00:00.000Z,16.65,0.0791,508.5
2026-07-23T13:00:00.000Z,17.60,0.0744,525.7
2026-07-23T14:00:00.000Z,18.63,0.0611,558.3
2026-07-23T15:00:00.000Z,19.44,0.0780,613.4
2026-07-23T16:00:00.000Z,20.58,0.0904,624.6
2026-07-23T17:00:00.000Z,23.35,0.0978,684.7
2026-07-23T18:00:00.000Z,26.00,0.0973,694.5
2026-07-23T19:00:00.000Z,26.16,0.1118,714.8
2026-07-23T20:00:00.000Z,27.17,0.1177,712.1
2026-07-23T21:00:00.000Z,26.80,0.1232,720.2
2026-07-23T22:00:00.000Z,26.05,0.1242,679.7
2026-07-23T23:00:00.000Z,25.29,0.1435,650.4
2026-07-24T00:00:00.000Z,26.42,0.1285,555.9
2026-07-24T01:00:00.000Z,26.52,0.1389,574.5
2026-07-24T02:00:00.000Z,25.21,0.1202,511.2
2026-07-24T03:00:00.000Z,21.74,0.1211,485.4
2026-07-24T04:00:00.000Z,20.52,0.1085,464.2
2026-07-24T05:00:00.000Z,18.88,0.1127,472.3
2026-07-24T06:00:00.000Z,16.66,0.1187,425.8
2026-07-24T07:00:00.000Z,15.76,0.0851,426.6
2026-07-24T08:00:00.000Z,15.22,0.0880,477.9
2026-07-24T09:00:00.000Z,15.78,0.0751,473.6
2026-07-24T10:00:00.000Z,14.95,0.0753,500.3
2026-07-24T11:00:00.000Z,16.51,0.0669,507.5
2026-07-24T12:00:00.000Z,17.03,0.0650,535.2
2026-07-24T13:00:00.000Z,19.31,0.0762,581.3
2026-07-24T14:00:00.000Z,19.46,0.0733,556.7
2026-07-24T15:00:00.000Z,22.52,0.0749,634.5
2026-07-24T16:00:00.000Z,22.26,0.0838,650.0
2026-07-24T17:00:00.000Z,25.21,0.0979,687.2
2026-07-24T18:00:00.000Z,26.07,0.1053,699.9
2026-07-24T19:00:00.000Z,28.28,0.1057,693.0
2026-07-24T20:00:00.000Z,29.55,0.1169,722.2
2026-07-24T21:00:00.000Z,29.64,0.1284,733.1
2026-07-24T22:00:00.000Z,27.93,0.1242,696.0
2026-07-24T23:00:00.000Z,29.06,0.1365,653.5
2026-07-25T00:00:00.000Z,28.59,0.1471,579.4
2026-07-25T01:00:00.000Z,26.36,0.1385,490.6
2026-07-25T02:00:00.000Z,24.84,0.1332,475.8
2026-07-25T03:00:00.000Z,24.24,0.1348,422.3
2026-07-25T04:00:00.000Z,22.52,0.1300,395.4
2026-07-25T05:00:00.000Z,19.52,0.1203,375.9
2026-07-25T06:00:00.000Z,17.72,0.1165,376.0
2026-07-25T07:00:00.000Z,17.35,0.1132,380.8
2026-07-25T08:00:00.000Z,16.91,0.0902,381.0
2026-07-25T09:00:00.000Z,16.89,0.0950,433.9
2026-07-25T10:00:00.000Z,15.39,0.0815,440.6
2026-07-25T11:00:00.000Z,17.90,0.0777,454.3
2026-07-25T12:00:00.000Z,18.57,0.0806,462.1
2026-07-25T13:00:00.000Z,19.67,0.0809,484.8
2026-07-25T14:00:00.000Z,21.53,0.0950,543.4
2026-07-25T15:00:00.000Z,22.32,0.0834,538.1
2026-07-25T16:00:00.000Z,25.67,0.0967,595.3
2026-07-25T17:00:00.000Z,26.00,0.1073,621.3
2026-07-25T18:00:00.000Z,27.12,0.1133,638.7
2026-07-25T19:00:00.000Z,28.62,0.1127,672.9
2026-07-25T20:00:00.000Z,29.16,0.1257,682.7
2026-07-25T21:00:00.000Z,28.83,0.1384,659.6
2026-07-25T22:00:00.000Z,29.26,0.1407,608.5
2026-07-25T23:00:00.000Z,28.77,0.1489,596.2
2026-07-26T00:00:00.000Z,27.18,0.1545,530.4
2026-07-26T01:00:00.000Z,26.76,0.1500,475.7
2026-07-26T02:00:00.000Z,24.47,0.1511,418.4
2026-07-26T03:00:00.000Z,23.74,0.1506,390.2
2026-07-26T04:00:00.000Z,20.38,0.1324,342.7
2026-07-26T05:00:00.000Z,18.37,0.1307,379.7
2026-07-26T06:00:00.000Z,17.43,0.1258,373.1
2026-07-26T07:00:00.000Z,17.24,0.1168,379.5
2026-07-26T08:00:00.000Z,16.31,0.1138,403.2
2026-07-26T09:00:00.000Z,16.30,0.1071,394.0
2026-07-26T10:00:00.000Z,15.65,0.1001,388.7
2026-07-26T11:00:00.000Z,17.75,0.1060,430.7
2026-07-26T12:00:00.000Z,17.96,0.0967,446.9
2026-07-26T13:00:00.000Z,18.21,0.0932,492.0
2026-07-26T14:00:00.000Z,20.60,0.1042,517.1
2026-07-26T15:00:00.000Z,22.12,0.0985,511.8
2026-07-26T16:00:00.000Z,23.98,0.1135,556.7
2026-07-26T17:00:00.000Z,27.59,0.1116,588.4
2026-07-26T18:00:00.000Z,27.87,0.1137,636.0
2026-07-26T19:00:00.000Z,29.11,0.1351,657.2
2026-07-26T20:00:00.000Z,30.04,0.1436,649.3
2026-07-26T21:00:00.000Z,29.59,0.1520,646.1
2026-07-26T22:00:00.000Z,30.08,0.1397,608.1
2026-07-26T23:00:00.000Z,29.31,0.1538,606.2
2026-07-27T00:00:00.000Z,26.10,0.1663,574.0
2026-07-27T01:00:00.000Z,24.68,0.1725,500.4
2026-07-27T02:00:00.000Z,22.41,0.1644,446.0
2026-07-27T03:00:00.000Z,20.67,0.1630,400.8
2026-07-27T04:00:00.000Z,20.33,0.1466,379.9
2026-07-27T05:00:00.000Z,18.01,0.1483,363.5
2026-07-27T06:00:00.000Z,15.58,0.1347,367.2
2026-07-27T07:00:00.000Z,14.29,0.1371,428.9
2026-07-27T08:00:00.000Z,15.34,0.1199,405.3
2026-07-27T09:00:00.000Z,15.03,0.1113,430.6
2026-07-27T10:00:00.000Z,14.71,0.1060,440.4
2026-07-27T11:00:00.000Z,14.42,0.1058,478.8
2026-07-27T12:00:00.000Z,16.89,0.1032,461.4
2026-07-27T13:00:00.000Z,17.91,0.1150,494.1
2026-07-27T14:00:00.000Z,19.82,0.1185,524.5
2026-07-27T15:00:00.000Z,20.94,0.1231,550.9
2026-07-27T16:00:00.000Z,23.07,0.1196,562.7
2026-07-27T17:00:00.000Z,24.43,0.1325,608.2
2026-07-27T18:00:00.000Z,25.47,0.1324,656.6
2026-07-27T19:00:00.000Z,26.86,0.1394,674.2
2026-07-27T20:00:00.000Z,28.37,0.1515,704.9
2026-07-27T21:00:00.000Z,28.11,0.1526,667.3
2026-07-27T22:00:00.000Z,27.26,0.1629,613.1
2026-07-27T23:00:00.000Z,26.64,0.1710,598.3
2026-07-28T00:00:00.000Z,23.20,0.1655,515.3
2026-07-28T01:00:00.000Z,22.14,0.1609,460.9
2026-07-28T02:00:00.000Z,20.61,0.1614,455.5
2026-07-28T03:00:00.000Z,19.26,0.1639,383.5
2026-07-28T04:00:00.000Z,16.61,0.1488,349.8
2026-07-28T05:00:00.000Z,14.84,0.1459,348.6
2026-07-28T06:00:00.000Z,14.53,0.1382,352.1
2026-07-28T07:00:00.000Z,12.53,0.1453,383.9
2026-07-28T08:00:00.000Z,11.31,0.1239,351.2
2026-07-28T09:00:00.000Z,11.55,0.1202,398.9
2026-07-28T10:00:00.000Z,12.19,0.1115,415.4
2026-07-28T11:00:00.000Z,12.85,0.1091,420.2
2026-07-28T12:00:00.000Z,13.31,0.1032,457.1
2026-07-28T13:00:00.000Z,15.23,0.1022,458.9
2026-07-28T14:00:00.000Z,16.50,0.1092,513.5
2026-07-28T15:00:00.000Z,18.34,0.1203,534.9
2026-07-28T16:00:00.000Z,20.30,0.1243,565.8
2026-07-28T17:00:00.000Z,22.62,0.1241,609.9
2026-07-28T18:00:00.000Z,23.78,0.1210,639.7
2026-07-28T19:00:00.000Z,24.48,0.1427,667.6
2026-07-28T20:00:00.000Z,26.06,0.1538,666.7
2026-07-28T21:00:00.000Z,26.58,0.1674,631.4
2026-07-28T22:00:00.000Z,25.59,0.1757,596.1
2026-07-28T23:00:00.000Z,25.05,0.1790,563.9
